titleType,startYear,runtimeMinutes,averageRating,numVotes,region,main_genre,secondary_genre
tvSeries,2017,45,"8,3",5738,IN,Documentary,No tiene
movie,2021,132,"7,2",376995,IN,Action,Adventure
movie,2021,95,"6,7",20456,IN,Adventure,Animation
movie,2021,100,"6,5",41759,IN,Drama,Fantasy
tvSeries,2017,23,"6,6",24534,IN,Action,Adventure
movie,2018,130,"7,1",146667,IN,Action,Drama
movie,2019,112,"7,3",3128,IN,Action,Adventure
movie,2019,93,"6,7",27679,IN,Adventure,Animation
tvSeries,2017,60,"8,3",3190,IN,Crime,Drama
tvSeries,2018,45,"6,7",7358,IN,Action,Animation
movie,2017,148,"7,9",4122,IN,Action,Drama
tvSeries,2018,24,"8,5",11996,IN,Adventure,Animation
movie,2018,125,"7,5",12678,IN,Crime,Drama
movie,2019,139,"7,7",9157,IN,Drama,No tiene
movie,2019,109,"6,8",120774,IN,Biography,Drama
movie,2019,122,"7,4",59795,IN,Drama,Romance
tvSeries,2019,46,"7,2",7308,IN,Comedy,No tiene
movie,2017,126,"6,8",6120,IN,Action,Crime
movie,2017,100,7,8472,IN,Documentary,No tiene
movie,2018,133,"7,3",157461,IN,Comedy,Drama
tvSeries,2017,47,"7,5",10237,IN,Crime,Drama
movie,2021,111,"6,7",27328,IN,Comedy,Drama
tvSeries,2018,43,"7,3",6153,IN,Drama,No tiene
movie,2017,90,"7,5",5012,IN,Documentary,No tiene
tvSeries,2017,44,"8,3",23515,IN,Crime,Drama
movie,2018,155,"7,6",57307,IN,Biography,Comedy
tvSeries,2018,21,"7,4",15850,IN,Comedy,No tiene
tvSeries,2017,43,"7,5",9375,IN,Action,Drama
tvSeries,2018,60,"6,6",4042,IN,Drama,Sci-Fi
tvSeries,2018,41,"7,4",9685,IN,Crime,Drama
movie,2022,116,"6,5",21718,IN,Comedy,Romance
tvSeries,2018,45,"8,3",20803,IN,Crime,Drama
movie,2021,110,"7,4",76292,IN,Adventure,Animation
tvMiniSeries,2017,52,"7,4",14108,IN,Crime,Drama
tvSeries,2017,70,"8,2",499288,IN,Action,Crime
tvSeries,2017,41,8,104272,IN,Drama,No tiene
movie,2020,121,"7,5",11042,IN,Biography,Drama
tvSeries,2018,60,"8,5",76837,IN,Action,Crime
tvSeries,2017,43,"7,8",29565,IN,Action,Drama
tvMiniSeries,2018,492,8,16570,IN,Drama,History
tvSeries,2018,43,"7,7",56172,IN,Comedy,Crime
tvSeries,2018,60,"7,8",29379,IN,Drama,No tiene
tvSeries,2018,22,"7,1",5153,IN,Comedy,No tiene
movie,2017,172,"7,5",36323,IN,Action,Thriller
tvSeries,2018,45,"6,5",30751,IN,Comedy,Drama
movie,2018,158,"6,9",51315,IN,Action,Crime
tvSeries,2018,30,"6,9",3892,IN,Comedy,No tiene
tvSeries,2019,50,"8,3",11596,IN,Drama,Romance
tvSeries,2017,40,7,3292,IN,Crime,Drama
tvSeries,2018,60,"7,7",16707,IN,Action,Drama
movie,2019,108,"7,1",84785,IN,Biography,Comedy
movie,2018,137,"6,5",5886,IN,Crime,Drama
movie,2019,112,"6,5",4706,IN,Drama,No tiene
tvSeries,2017,23,"8,3",71503,IN,Action,Adventure
tvMiniSeries,2019,758,"7,3",10389,IN,Crime,Drama
tvSeries,2017,52,"7,4",12600,IN,Crime,Drama
tvSeries,2016,16,"8,2",7225,IN,Comedy,Romance
tvSeries,2017,30,"7,9",84413,IN,Animation,Comedy
movie,2017,111,"7,2",11819,IN,Action,Drama
tvSeries,2018,270,"7,7",6025,IN,Drama,Mystery
movie,2018,89,"7,5",59651,IN,Drama,Music
tvSeries,2019,30,"6,8",3646,IN,Comedy,No tiene
tvSeries,2018,60,"7,5",48690,IN,Drama,Fantasy
tvSeries,2021,60,8,7557,IN,Drama,Sport
tvMiniSeries,2017,313,"7,2",11619,IN,Crime,Drama
tvSeries,2017,43,"6,9",3233,IN,Drama,Thriller
movie,2021,125,"7,1",63108,IN,Crime,Drama
movie,2017,106,"6,6",8617,IN,Action,Animation
movie,2018,102,"7,4",7364,IN,Comedy,Drama
tvSeries,2017,21,"8,5",7062,IN,Comedy,No tiene
tvMiniSeries,2018,302,8,30998,IN,Drama,No tiene
movie,2018,116,"7,5",13146,IN,Comedy,Drama
tvSeries,2018,60,7,6187,IN,Drama,No tiene
tvSeries,2019,45,"8,3",50170,IN,Action,Drama
movie,2017,154,"7,1",3999,IN,Action,Drama
tvSeries,2018,45,"7,3",11959,IN,Crime,Drama
tvMiniSeries,2020,101,"8,2",5990,IN,Drama,No tiene
movie,2018,141,"7,1",156865,IN,Crime,Drama
tvSeries,2019,45,"7,6",13791,IN,Drama,Mystery
movie,2018,90,"7,5",552762,IN,Drama,Horror
tvSeries,2017,60,"7,1",5526,IN,Drama,Mystery
tvMiniSeries,2018,25,"7,6",24564,IN,Action,Animation
movie,2017,137,"7,2",7759,IN,Drama,History
movie,2018,101,"6,9",11129,IN,Drama,Sci-Fi
movie,2018,121,"6,9",76528,IN,Action,Biography
tvSeries,2017,43,"7,8",19564,IN,Biography,Crime
movie,2017,105,"7,2",13525,IN,Crime,Mystery
tvMiniSeries,2021,593,"7,5",7901,IN,Drama,Fantasy
movie,2022,139,"7,8",458728,IN,Action,Adventure
movie,2017,141,"6,5",5767,IN,Comedy,No tiene
tvSeries,2017,45,"6,8",3819,IN,Crime,Drama
movie,2020,170,"7,3",7939,IN,Drama,Thriller
movie,2019,106,7,3953,IN,Comedy,Drama
movie,2020,150,"7,3",534818,IN,Action,Sci-Fi
movie,2018,138,7,3240,IN,Action,Horror
tvMiniSeries,2018,230,"6,8",19788,IN,Crime,Drama
tvSeries,2017,70,"7,5",3193,IN,Drama,Romance
tvSeries,2021,50,"8,7",155817,IN,Action,Adventure
movie,2019,132,"8,5",863094,IN,Drama,Thriller
tvMiniSeries,2018,572,"8,6",260531,IN,Drama,Horror
tvMiniSeries,2017,364,"9,3",43473,IN,Documentary,No tiene
movie,2020,116,"6,7",44487,IN,Drama,No tiene
movie,2017,124,"6,6",15891,IN,Action,Crime
movie,2017,130,"7,6",22345,IN,Comedy,Crime
movie,2023,150,"8,2",181225,IN,Action,Adventure
movie,2017,150,7,5401,IN,Comedy,Drama
tvMiniSeries,2017,436,8,23864,IN,Crime,Documentary
movie,2018,124,"7,2",11036,IN,Comedy,Drama
tvSeries,2017,60,"7,2",16456,IN,Crime,Drama
movie,2019,91,"6,7",42131,IN,Drama,Mystery
tvSeries,2018,24,"6,5",4778,IN,Action,Adventure
tvSeries,2018,45,7,9562,IN,Drama,Thriller
movie,2019,78,"6,8",7201,IN,Drama,Fantasy
tvMiniSeries,2019,50,"7,9",14021,IN,Biography,Drama
movie,2021,131,"6,7",22464,IN,Biography,Drama
movie,2018,129,"7,6",24798,IN,Action,Drama
movie,1997,151,"8,7",3024,IN,Drama,Romance
movie,2019,141,"6,9",14376,IN,Biography,Drama
tvSeries,2018,542,"7,5",13537,IN,Action,Crime
tvSeries,2017,58,"7,5",5077,IN,Biography,Documentary
movie,2018,101,"6,5",67724,IN,Action,Thriller
tvMiniSeries,2017,180,"7,2",4563,IN,Drama,No tiene
movie,2021,110,"7,2",38877,IN,Drama,No tiene
movie,2017,150,"6,8",6266,IN,Action,Drama
movie,2018,116,7,17239,IN,Action,Adventure
movie,2018,90,"6,7",34913,IN,Comedy,Drama
tvMiniSeries,2018,440,"7,9",26213,IN,Biography,Crime
tvSeries,2018,41,8,36471,IN,Crime,Drama
tvSeries,2017,34,"8,1",32006,IN,Comedy,Crime
movie,2017,137,"7,9",27733,IN,Action,Drama
movie,2020,118,"6,8",91760,IN,Action,Adventure
movie,2018,142,"6,6",7605,IN,Action,Drama
movie,2017,113,"7,2",7854,IN,Drama,No tiene
tvSeries,2018,60,"6,8",8524,IN,Crime,Drama
tvSeries,2019,60,"8,4",26041,IN,Adventure,Animation
tvSeries,2020,60,"7,1",44862,IN,Drama,Fantasy
movie,2018,128,"7,4",60269,IN,Drama,Fantasy
movie,2021,112,"6,7",8678,IN,Comedy,Drama
movie,2018,114,"6,6",101215,IN,Comedy,Musical
movie,2020,120,"6,5",8216,IN,Biography,Drama
movie,2017,136,"7,7",3108,IN,Drama,Romance
tvSeries,2018,25,"7,5",5696,IN,Comedy,Drama
movie,2018,112,"7,3",4505,IN,Biography,Drama
movie,2019,138,"6,7",90141,IN,Action,Drama
movie,2018,162,"6,5",9781,IN,Action,Drama
movie,2018,136,7,5646,IN,Action,Drama
movie,2022,131,"6,7",3964,IN,Action,Drama
tvSeries,2019,60,"7,6",40591,IN,Action,Drama
movie,2018,103,"6,7",8222,IN,Drama,No tiene
movie,2018,111,"6,9",37720,IN,Biography,Drama
tvMiniSeries,2018,180,"7,7",15280,IN,Biography,Comedy
tvSeries,2020,27,"7,8",3600,IN,Adventure,Animation
movie,2017,116,"7,4",5870,IN,Drama,No tiene
movie,2018,96,"6,7",17151,IN,Drama,Thriller
tvSeries,2020,45,"7,5",15878,IN,Action,Adventure
movie,2021,107,"6,6",4691,IN,Drama,Family
tvSeries,2017,11,"6,8",3277,IN,Action,Adventure
movie,2018,130,"8,2",523225,IN,Biography,Comedy
tvSeries,2018,75,"7,4",5482,IN,Drama,No tiene
tvMiniSeries,2018,95,"7,9",4242,IN,Crime,Drama
movie,2017,119,"6,9",10712,IN,Comedy,Romance
movie,2018,138,"7,1",11206,IN,Comedy,Thriller
movie,2017,98,"7,1",3482,IN,Action,Biography
movie,2018,173,"7,5",18017,IN,Action,Drama
tvSeries,2018,33,"7,4",5165,IN,Game-Show,Reality-TV
movie,2021,107,"7,2",3703,IN,Drama,Romance
tvSeries,2020,23,"7,8",12589,IN,Action,Adventure
movie,2017,137,"7,5",3586,IN,Comedy,Romance
movie,2018,121,"6,5",84165,IN,Action,Fantasy
tvSeries,2018,30,"7,4",25880,IN,Drama,Mystery
movie,2018,115,"6,9",40487,IN,Biography,Drama
movie,2018,93,"7,4",79397,IN,Comedy,Drama
movie,2021,95,"7,5",7450,IN,Adventure,Animation
tvSeries,2018,42,"8,1",125359,IN,Action,Adventure
tvSeries,2018,22,"6,6",6243,IN,Comedy,Drama
movie,2017,160,"7,2",4321,IN,Action,Drama
movie,2018,158,"8,5",33385,IN,Drama,Romance
movie,2021,140,7,13969,IN,Biography,Crime
movie,2018,116,"6,7",14685,IN,Drama,Romance
movie,2020,100,"6,8",4995,IN,Action,Drama
movie,2018,117,"6,8",155616,IN,Comedy,Crime
tvSeries,2019,22,"7,9",6390,IN,Action,Adventure
movie,2017,113,"7,6",17506,IN,Crime,Drama
tvMiniSeries,2019,527,"8,2",127102,IN,Crime,Drama
tvSeries,2018,60,7,17907,IN,Action,Drama
movie,2017,109,"7,3",8576,IN,Action,Comedy
movie,2017,108,"7,4",40032,IN,Crime,Mystery
movie,2017,157,"8,2",15837,IN,Action,Crime
movie,2017,105,7,12105,IN,Drama,Mystery
tvMiniSeries,2018,60,"7,3",5370,IN,Drama,No tiene
movie,2017,107,"6,5",10229,IN,Drama,Horror
movie,2021,95,"6,6",7497,IN,Adventure,Biography
tvSeries,2019,60,"7,4",8626,IN,Drama,No tiene
tvSeries,2018,80,"8,7",8961,IN,Action,Drama
movie,2018,138,"7,7",32444,IN,Action,Drama
movie,2019,143,"7,9",3037,IN,Crime,Drama
tvSeries,2018,30,"8,5",49754,IN,Comedy,No tiene
movie,2018,125,"7,5",12580,IN,Drama,History
movie,2018,119,"7,1",50924,IN,Drama,Romance
movie,2019,161,"7,6",783196,IN,Comedy,Drama
tvSeries,2017,24,"7,1",11355,IN,Animation,Drama
tvSeries,2018,60,"7,3",84895,IN,Crime,Drama
tvMiniSeries,2019,296,"8,9",128879,IN,Biography,Crime
movie,2019,92,"6,5",47393,IN,Comedy,Romance
movie,2018,99,"7,7",8004,IN,Drama,Romance
movie,2021,103,"6,9",169570,IN,Horror,Thriller
tvMiniSeries,2018,80,"8,1",7983,IN,Action,Thriller
movie,2020,102,"7,4",158945,IN,Adventure,Animation
movie,2018,122,"6,8",8857,IN,Comedy,Drama
movie,2018,73,"6,7",4772,IN,Comedy,No tiene
tvMiniSeries,2019,60,"8,1",17508,IN,Drama,No tiene
movie,2017,144,"7,4",5172,IN,Comedy,Drama
movie,2017,139,"7,2",17272,IN,Action,Adventure
movie,2018,78,"6,7",18055,IN,Action,Adventure
movie,2019,87,"6,7",15431,IN,Action,Adventure
tvSeries,2021,45,"7,3",10727,IN,Crime,Drama
movie,2018,160,"7,6",5217,IN,Action,Crime
movie,2017,154,8,8240,IN,Action,Drama
tvSeries,2018,60,7,6518,IN,Comedy,Crime
movie,2018,130,"6,8",4863,IN,Action,Crime
tvSeries,2019,60,"6,9",8334,IN,Crime,Drama
tvSeries,2019,60,"7,6",14790,IN,Crime,Drama
tvMovie,2017,112,"7,8",3938,IN,Biography,Documentary
movie,2017,151,"7,5",5165,IN,Action,Crime
tvSeries,2019,60,"8,2",110524,IN,Drama,No tiene
tvSeries,2019,60,"8,2",14903,IN,Biography,Drama
movie,2020,150,"7,6",41503,IN,Action,Comedy
movie,2017,82,"7,2",3833,IN,Documentary,No tiene
tvSeries,2018,60,"7,2",5166,IN,Crime,Drama
tvSeries,2018,30,"8,5",194704,IN,Action,Comedy
movie,2017,127,"7,2",4040,IN,Action,Crime
movie,2021,121,"7,4",4798,IN,Documentary,Music
movie,2018,120,"8,3",3789,IN,Comedy,Drama
tvSeries,2018,43,"7,9",40020,IN,Action,Drama
movie,2018,109,8,20442,IN,Animation,Drama
tvSeries,2018,60,"7,6",9221,IN,Crime,Drama
movie,2017,101,"6,5",4193,IN,Action,Adventure
tvSeries,2018,30,"8,2",41949,IN,Comedy,Drama
tvSeries,2018,45,"8,5",20235,IN,Reality-TV,No tiene
movie,2018,107,"6,5",9367,IN,Action,Biography
tvSeries,2019,50,"7,8",18541,IN,Crime,Drama
movie,2021,158,"7,8",31281,IN,Action,Comedy
tvSeries,2017,30,"8,2",4031,IN,Drama,No tiene
tvSeries,2018,60,"8,6",16451,IN,Drama,No tiene
movie,2018,143,"6,8",35772,IN,Crime,Drama
movie,2018,148,"7,5",70420,IN,Drama,Mystery
movie,2019,167,"7,2",8282,IN,Action,Adventure
movie,2019,122,"8,4",1365601,IN,Crime,Drama
movie,2017,100,7,13382,IN,Documentary,Music
movie,2020,149,"6,7",6517,IN,Action,Drama
movie,2017,182,8,26412,IN,Action,Drama
tvSeries,2018,57,"7,5",4501,IN,Crime,Drama
tvSeries,2017,50,"7,8",4339,IN,Crime,Drama
tvMiniSeries,2020,101,"7,2",3139,IN,Drama,Music
movie,2022,147,"7,3",142225,IN,Comedy,Drama
tvSeries,2017,25,"7,7",3489,IN,Animation,Drama
movie,2018,136,"6,6",6828,IN,Fantasy,Horror
tvSeries,2018,45,"7,7",280597,IN,Crime,Drama
tvMovie,2017,40,"7,4",8341,IN,Crime,Documentary
tvSeries,2017,46,"7,5",5580,IN,Crime,Documentary
movie,2018,135,"7,5",275048,IN,Biography,Comedy
movie,2019,169,"6,5",282264,IN,Drama,Fantasy
movie,2018,117,"7,8",7276,IN,Comedy,Drama
movie,2020,133,"7,1",21205,IN,Action,Crime
tvMiniSeries,2019,330,"9,4",804098,IN,Drama,History
movie,2018,83,"7,1",5926,IN,Action,Adventure
tvMiniSeries,2018,360,"7,2",6082,IN,Drama,Mystery
tvSeries,2019,60,"6,6",3596,IN,History,Thriller
movie,2019,101,"6,8",60036,IN,Comedy,Romance
tvSeries,2018,30,8,19405,IN,Comedy,Drama
movie,2018,152,"8,8",7512,IN,Drama,No tiene
movie,2020,138,"7,1",143477,IN,Crime,Drama
tvSeries,2019,50,"6,8",4949,IN,Drama,Fantasy
movie,2018,118,"7,3",112879,IN,Comedy,Drama
movie,2022,126,"7,5",98672,IN,Comedy,Drama
tvSeries,2019,30,"7,4",6149,IN,Comedy,No tiene
tvSeries,2018,45,"6,7",8006,IN,Drama,Sci-Fi
tvSeries,2019,45,"6,9",6178,IN,Crime,Drama
tvSeries,2018,45,"7,7",13003,IN,Drama,Sport
tvSeries,2020,45,"6,8",4099,IN,Drama,History
tvSeries,2020,60,"7,3",64163,IN,Crime,Drama
movie,2018,84,"6,7",20659,IN,Action,Adventure
movie,2019,154,"6,5",29727,IN,Action,Adventure
tvSeries,2020,57,"7,6",60964,IN,Crime,Drama
tvSeries,2018,30,"7,9",3598,IN,Comedy,No tiene
tvSeries,2017,24,"8,3",28576,IN,Action,Adventure
tvSeries,2017,30,"7,6",5847,IN,Comedy,Documentary
movie,2019,118,"6,6",87698,IN,Action,Thriller
tvSeries,2020,60,"7,2",50357,IN,Crime,Drama
tvSeries,2019,60,"6,9",10659,IN,Action,Drama
tvSeries,2021,60,"7,1",110555,IN,Action,Adventure
movie,2018,177,"8,4",13558,IN,Biography,Drama
movie,2022,102,7,19559,IN,Adventure,Animation
movie,2022,164,"8,8",35350,IN,Adventure,Comedy
tvSeries,2017,60,"6,7",4492,IN,Crime,Drama
movie,2017,137,"7,5",16543,IN,Drama,Romance
tvSeries,2018,30,"8,6",23364,IN,Crime,Drama
movie,2021,130,"6,8",33597,IN,Biography,Drama
movie,2018,121,"6,9",11465,IN,Comedy,Drama
movie,2018,93,8,10080,IN,Documentary,Sport
movie,2018,107,7,3164,IN,Drama,No tiene
tvSeries,2018,60,7,20485,IN,Action,Crime
tvSeries,2018,60,"8,1",135164,IN,Crime,Drama
movie,2020,100,"6,7",52916,IN,Adventure,Drama
movie,2021,107,7,37379,IN,Adventure,Animation
movie,2021,162,"7,5",39265,IN,Biography,Drama
tvSeries,2019,30,"7,8",101232,IN,Comedy,Drama
tvSeries,2018,30,"7,7",4441,IN,Comedy,No tiene
movie,2022,121,"6,8",16248,IN,Action,Sci-Fi
tvSeries,2019,22,"7,1",16055,IN,Comedy,Drama
movie,2018,109,"6,8",3787,IN,Drama,Romance
movie,2019,113,"7,6",41243,IN,Biography,Drama
movie,2018,103,"6,7",23129,IN,Drama,No tiene
movie,2017,87,"6,5",17833,IN,Horror,No tiene
movie,2020,125,"6,6",174296,IN,Action,Thriller
movie,2019,84,"6,7",42119,IN,Drama,Horror
tvSeries,2019,25,"7,4",3357,IN,Comedy,Fantasy
tvSeries,2018,60,"8,7",30950,IN,Drama,No tiene
tvSeries,2018,29,7,4747,IN,Drama,No tiene
tvSeries,2020,101,"7,1",59486,IN,Comedy,Drama
tvSeries,2018,60,"7,4",101575,IN,Drama,Fantasy
tvSeries,2019,60,"6,9",4273,IN,Drama,History
tvSeries,2017,30,"7,8",4090,IN,Drama,Fantasy
movie,2019,130,"7,7",4400,IN,Action,Comedy
movie,2018,123,"8,2",4593,IN,Comedy,Sport
movie,2018,138,"7,1",23616,IN,Comedy,Romance
tvMiniSeries,2019,60,"7,3",6049,IN,Comedy,Romance
tvSeries,2018,43,8,52442,IN,Action,Crime
tvMiniSeries,2018,342,"7,4",13741,IN,Drama,Thriller
tvSeries,2019,101,"7,1",10121,IN,Action,Adventure
movie,2019,98,7,4379,IN,Biography,Drama
tvSeries,2019,50,"7,4",5783,IN,Drama,Thriller
tvSeries,2018,60,7,5714,IN,Drama,No tiene
tvSeries,2018,43,"7,9",15761,IN,Comedy,Drama
tvSeries,2018,44,"6,5",8717,IN,Action,Adventure
movie,2019,96,"6,7",19160,IN,Adventure,Drama
movie,2018,140,"7,3",21389,IN,Drama,No tiene
tvSeries,2018,60,"7,6",4486,IN,Reality-TV,No tiene
tvSeries,2022,101,7,333495,IN,Action,Adventure
tvSeries,2018,60,"7,9",9233,IN,Drama,No tiene
movie,2020,100,"6,8",73527,IN,Action,Adventure
movie,2021,106,"8,5",3469,IN,Comedy,Drama
tvSeries,2017,21,8,3308,IN,Comedy,No tiene
tvSeries,2018,50,"6,8",12289,IN,Drama,No tiene
tvSeries,2019,30,8,15607,IN,Comedy,Drama
tvMiniSeries,2018,47,"8,7",8085,IN,Documentary,No tiene
tvSeries,2019,23,"8,5",33651,IN,Action,Adventure
tvSeries,2018,60,"7,5",5334,IN,Thriller,No tiene
tvSeries,2018,60,"8,9",215568,IN,Comedy,Drama
tvSeries,2021,300,"7,6",14650,IN,Adventure,Drama
tvSeries,2019,29,"7,4",10564,IN,Comedy,No tiene
tvSeries,2019,55,"7,5",7965,IN,Drama,No tiene
tvSeries,2020,60,"8,1",36906,IN,Action,Crime
movie,2017,116,"7,5",3445,IN,Drama,Mystery
movie,2018,96,"7,6",37455,IN,Biography,Documentary
tvSeries,2018,40,"6,5",35777,IN,Action,Adventure
tvSeries,2019,43,"7,1",3799,IN,Crime,Drama
tvSeries,2020,50,"7,2",11355,IN,Drama,No tiene
tvSeries,2020,43,"7,6",45119,IN,Drama,Mystery
tvSeries,2018,7,"9,5",17365,IN,Animation,Family
tvMiniSeries,2019,173,"7,2",11615,IN,Drama,Fantasy
movie,2018,131,"7,3",5441,IN,Biography,Drama
movie,2022,139,"6,6",23030,IN,Action,Drama
tvSeries,2018,52,"7,1",9655,IN,Drama,Thriller
movie,2018,137,"7,2",3319,IN,Romance,No tiene
tvSeries,2019,60,"6,8",6547,IN,Action,Adventure
movie,2018,163,"6,7",20891,IN,Action,Drama
tvSeries,2018,17,"7,1",17205,IN,Comedy,Drama
tvSeries,2020,60,"6,8",5640,IN,Crime,Drama
tvSeries,2018,30,"7,1",6958,IN,Comedy,Drama
tvSeries,2018,35,"7,4",3310,IN,Drama,No tiene
movie,2018,124,"7,9",36155,IN,Comedy,Drama
movie,2019,153,"6,5",10195,IN,Action,Drama
movie,2020,122,"6,5",19666,IN,Family,Fantasy
tvMiniSeries,2020,233,8,4261,IN,Action,Adventure
tvMiniSeries,2019,101,"7,1",3870,IN,Crime,Drama
movie,2018,92,7,18861,IN,Comedy,Drama
movie,2018,147,"8,7",15389,IN,Drama,No tiene
movie,2021,150,7,154050,IN,Crime,Drama
tvSeries,2018,25,"6,5",4060,IN,Adventure,Animation
movie,2018,96,"7,3",11601,IN,Action,Adventure
tvSeries,2018,30,"8,1",17661,IN,Action,Adventure
tvSeries,2018,60,"8,3",6140,IN,Documentary,No tiene
movie,2018,147,"7,8",11121,IN,Action,Thriller
tvSeries,2018,55,"7,2",3948,IN,Documentary,No tiene
tvSeries,2019,30,"8,4",17477,IN,Action,Comedy
movie,2018,162,"7,3",9050,IN,Action,Drama
tvSeries,2019,45,"8,3",303282,IN,Comedy,Drama
tvSeries,2019,60,"7,1",11191,IN,Crime,Drama
tvMiniSeries,2018,403,"8,1",33047,IN,Crime,Documentary
movie,2020,101,"7,4",29979,IN,Drama,No tiene
tvSeries,2019,60,"8,1",49858,IN,Drama,Sci-Fi
tvSeries,2019,42,"7,5",14610,IN,Action,Crime
movie,2018,100,"8,1",72640,IN,Adventure,Documentary
movie,2022,112,"7,3",4863,IN,Comedy,Drama
movie,2019,110,"6,8",5537,IN,Drama,Romance
movie,2018,127,"7,3",344982,IN,Drama,Horror
movie,2018,150,"7,6",5549,IN,Drama,Fantasy
movie,2019,95,"6,8",165486,IN,Action,Comedy
tvSeries,2019,45,"7,6",9692,IN,Biography,Crime
tvSeries,2017,59,"7,5",3638,IN,Documentary,No tiene
tvSeries,2021,30,"6,9",11791,IN,Comedy,Drama
tvSeries,2022,50,"7,2",3469,IN,Drama,Western
tvSeries,2018,43,8,45536,IN,Drama,No tiene
tvSeries,2019,45,"7,5",8189,IN,Comedy,Drama
tvSeries,2019,45,"7,1",15902,IN,Crime,Drama
movie,2019,138,"8,1",8016,IN,Action,Crime
movie,2021,153,"7,7",3459,IN,Action,Drama
tvSeries,2019,50,"7,1",15942,IN,Drama,Sci-Fi
movie,2018,106,"6,7",5624,IN,Mystery,Thriller
tvSeries,2020,30,"7,9",70699,IN,Comedy,Mystery
tvSeries,2018,60,"7,9",6042,IN,Talk-Show,No tiene
tvSeries,2018,30,"7,1",6714,IN,Comedy,No tiene
movie,2020,123,"6,6",205403,IN,Action,Adventure
movie,2018,133,"7,2",8711,IN,Comedy,Romance
tvSeries,2019,43,7,4211,IN,Crime,Drama
tvSeries,2019,60,"7,3",7222,IN,Crime,Drama
tvSeries,2018,30,"7,9",18284,IN,Comedy,Drama
movie,2021,92,"7,4",290655,IN,Action,Crime
tvSeries,2018,60,"8,1",9790,IN,Crime,Documentary
tvMiniSeries,2018,356,"7,2",46575,IN,Crime,Drama
tvSeries,2020,223,7,14293,IN,Comedy,Drama
tvSeries,2019,30,"8,6",85726,IN,Comedy,Fantasy
tvSeries,2022,29,"6,9",4115,IN,Comedy,Fantasy
tvMiniSeries,2019,385,"8,4",110230,IN,Crime,Drama
movie,2017,96,"7,6",27154,IN,Comedy,Drama
movie,2018,114,"7,6",16681,IN,Adventure,Comedy
tvMiniSeries,2018,65,9,43658,IN,Crime,Drama
movie,2019,147,"7,2",6959,IN,Drama,History
movie,2018,110,7,3308,IN,Comedy,Romance
tvSeries,2020,50,"7,2",4785,IN,Drama,Thriller
movie,2020,134,"6,6",93502,IN,Drama,Thriller
tvSeries,2022,47,"6,9",4235,IN,Drama,Thriller
tvSeries,2019,60,"6,6",3176,IN,Crime,Drama
tvSeries,2018,30,"6,7",8872,IN,Comedy,No tiene
tvSeries,2018,25,"7,1",5273,IN,Action,Animation
tvSeries,2018,44,"7,2",23062,IN,Crime,Drama
movie,2022,134,"6,7",5543,IN,Drama,Romance
tvSeries,2018,43,"6,9",7311,IN,Comedy,Drama
tvSeries,2023,44,"7,1",3849,IN,Crime,Drama
tvSeries,2019,60,"7,6",90727,IN,Action,Drama
tvMiniSeries,2019,45,"7,3",9057,IN,Documentary,Drama
tvSeries,2021,409,"7,2",3829,IN,Biography,Drama
tvSeries,2019,60,"6,5",3032,IN,Crime,Drama
movie,2018,116,7,144848,IN,Crime,Drama
movie,2018,100,"7,7",29667,IN,Action,Adventure
tvSeries,2019,42,"7,5",23767,IN,Comedy,Drama
movie,2019,123,"6,7",265504,IN,Action,Adventure
movie,2021,114,"7,6",117228,IN,Adventure,Animation
movie,2018,92,"7,7",6752,IN,Crime,Documentary
movie,2020,117,"6,5",20547,IN,Biography,Drama
movie,2019,140,"7,3",139680,IN,Biography,Drama
tvMiniSeries,2021,458,"7,6",46430,IN,Crime,Drama
tvSeries,2018,30,8,4393,IN,Comedy,No tiene
movie,2019,186,"7,7",7852,IN,Action,Adventure
tvSeries,2018,30,"7,5",3078,IN,Drama,No tiene
tvSeries,2020,30,"7,6",3664,IN,Comedy,Drama
tvSeries,2019,57,"7,3",5691,IN,Drama,War
tvSeries,2019,461,"7,8",15547,IN,Crime,Drama
tvSeries,2019,45,"7,8",3716,IN,Drama,Romance
tvSeries,2018,45,"7,8",3954,IN,Crime,Documentary
tvSeries,2018,18,8,9661,IN,Documentary,No tiene
movie,2022,117,"7,3",133311,IN,Comedy,Drama
movie,2020,118,"6,8",16558,IN,Biography,Drama
movie,2018,140,"7,7",3787,IN,Drama,Romance
tvSeries,2018,15,8,7044,IN,Animation,Comedy
tvSeries,2019,30,"8,1",6501,IN,Comedy,No tiene
tvSeries,2019,26,"7,4",7970,IN,Animation,Comedy
tvSeries,2018,60,"6,7",3587,IN,Action,Crime
movie,2020,160,"7,6",7488,IN,Drama,Romance
tvSeries,2018,60,"8,1",4919,IN,Biography,Drama
movie,2020,110,"7,2",12045,IN,Drama,Romance
movie,2018,137,"6,8",3813,IN,Comedy,Horror
tvSeries,2019,23,"8,3",7655,IN,Action,Adventure
tvSeries,2020,22,"8,5",16002,IN,Action,Adventure
tvSeries,2019,30,8,94178,IN,Comedy,Crime
tvSeries,2019,30,"7,4",43444,IN,Drama,Horror
tvSeries,2019,45,"6,7",11869,IN,Action,Adventure
movie,2018,121,"7,9",81146,IN,Crime,Drama
tvSeries,2018,75,"8,1",7532,IN,Drama,Romance
movie,2019,116,"6,8",159630,IN,Comedy,Fantasy
